date,open_JP,high_JP,low_JP,close_JP,close_GS,close_MS,close_VX,close_DJ,close_FS,close_HS,close_NK,pct_change,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum
2017-07-20,91.15,91.72,90.9,91.2,222.3,46.51,9.58,21611.78,7487.9,26740.21,20144.59,0.0,91.82,91.0,90.42,91.58,1.16,2.26,95.52,86.48,91.21,90.2
2017-07-21,91.06,91.36,90.52,90.89,220.18,46.59,9.36,21580.07,7452.9,26706.09,20099.75,-0.3,91.59,91.18,90.46,91.47,1.01,2.04,95.26,87.1,91.0,89.89
2017-07-24,90.96,91.54,90.91,91.28,218.18,46.71,9.43,21513.17,7377.7,26846.83,19975.67,0.4,91.33,91.39,90.52,91.44,0.92,1.74,94.87,87.91,91.19,90.28
2017-07-25,92.37,93.52,92.27,92.8,221.58,47.61,9.43,21613.43,7434.8,26852.05,19955.2,1.7,91.4,91.67,90.69,91.65,0.96,1.42,94.51,88.83,92.26,91.8
2017-07-26,93.1,93.19,91.68,91.93,222.25,47.21,9.6,21711.01,7452.3,26941.02,20050.16,-0.9,91.48,91.89,90.78,91.7,0.92,1.1,94.09,89.69,92.04,90.93
2017-07-27,91.83,92.06,91.16,91.55,221.48,47.09,10.11,21796.55,7443.0,27131.17,20079.64,-0.4,91.55,92.06,90.84,91.67,0.83,0.97,94.0,90.12,91.71,90.55
2017-07-28,91.45,91.75,90.905,91.28,223.61,46.66,10.29,21830.31,7368.4,26979.39,19959.84,-0.3,91.56,92.13,90.87,91.61,0.74,0.97,94.07,90.19,91.42,90.28
2017-07-31,91.51,92.36,91.5,91.8,225.33,46.9,10.26,21891.12,7372.0,27323.99,19925.18,0.6,91.65,92.16,90.94,91.64,0.7,0.95,94.06,90.26,91.67,90.8
2017-08-01,92.49,93.14,92.28,93.03,227.0,47.21,10.09,21963.92,7423.7,27540.23,19985.79,1.3,91.95,92.24,91.09,91.86,0.77,0.96,94.16,90.32,92.58,92.03
2017-08-02,92.865,93.21,92.505,93.11,226.27,47.33,10.28,22016.24,7411.4,27607.38,20080.04,0.1,92.21,92.25,91.24,92.05,0.81,0.93,94.11,90.39,92.93,92.11
2017-08-03,92.7,93.13,92.235,92.5,223.99,47.26,10.44,22026.1,7474.8,27531.01,20029.26,-0.7,92.17,92.2,91.33,92.12,0.79,0.89,93.98,90.42,92.64,91.5
2017-08-04,93.5,94.4,93.471,93.66,229.79,48.08,10.03,22092.81,7511.7,27562.68,19952.33,1.3,92.42,92.21,91.51,92.35,0.84,0.87,93.95,90.47,93.32,92.66
2017-08-07,93.89,94.19,93.71,94.02,232.92,48.31,9.93,22118.42,7531.9,27690.36,20055.89,0.4,92.77,92.22,91.69,92.61,0.92,0.94,94.1,90.34,93.79,93.02
2017-08-08,93.95,95.2193,93.6,93.68,232.05,47.93,10.96,22085.34,7542.7,27854.91,19996.01,-0.4,93.11,92.24,91.84,92.78,0.94,0.99,94.22,90.26,93.72,92.68
2017-08-09,92.98,93.68,92.83,93.53,231.01,47.65,11.11,22048.7,7498.1,27757.09,19738.71,-0.2,93.36,92.28,91.97,92.89,0.92,1.03,94.34,90.22,93.59,92.53
2017-08-10,92.9,93.07,92.07,92.19,225.5,46.3,16.04,21844.01,7389.9,27444.0,19729.74,-1.4,93.24,92.26,91.98,92.78,0.8,1.01,94.28,90.24,92.66,91.19
2017-08-11,92.13,92.67,91.24,91.42,224.15,45.65,15.51,21858.32,7310.0,26883.51,19681.58,-0.8,93.0,92.18,91.94,92.57,0.63,1.03,94.24,90.12,91.83,90.42
2017-08-14,92.37,92.9,92.33,92.49,227.36,46.51,12.33,21993.71,7353.9,27250.23,19537.1,1.2,93.0,92.19,91.98,92.56,0.58,1.01,94.21,90.17,92.27,91.49
2017-08-15,93.31,93.56,92.65,92.73,227.59,46.43,12.04,21998.99,7383.9,27174.96,19753.31,0.3,92.87,92.26,92.04,92.59,0.55,0.98,94.22,90.3,92.58,91.73
2017-08-16,93.04,93.23,91.88,92.09,225.61,46.01,11.74,22024.87,7433.0,27409.07,19729.28,-0.7,92.59,92.3,92.04,92.51,0.47,0.94,94.18,90.42,92.25,91.09
2017-08-17,91.76,91.96,90.5,90.65,221.42,45.09,15.55,21750.73,7387.9,27344.22,19702.63,-1.6,92.16,92.28,91.94,92.22,0.28,0.99,94.26,90.3,91.18,89.65
2017-08-18,90.31,91.54,90.19,90.74,222.15,45.39,14.26,21674.51,7324.0,27047.57,19470.41,0.1,91.76,92.26,91.85,92.0,0.15,1.0,94.26,90.26,90.89,89.74
2017-08-21,90.85,90.94,90.16,90.63,220.79,44.68,13.19,21703.75,7318.9,27154.68,19393.13,-0.1,91.54,92.24,91.76,91.79,0.03,1.04,94.32,90.16,90.72,89.63
2017-08-22,91.07,91.71,91.0,91.56,223.58,45.57,11.35,21899.89,7381.7,27401.67,19383.84,1.0,91.56,92.26,91.74,91.75,0.01,1.05,94.36,90.16,91.28,90.56
2017-08-23,90.87,92.34,90.84,91.67,222.74,45.8,12.25,21812.09,7382.7,27460.13,19434.64,0.1,91.44,92.2,91.74,91.74,0.0,1.05,94.3,90.1,91.54,90.67
2017-08-24,91.93,92.12,91.41,91.52,222.99,46.0,12.23,21783.4,7407.1,27518.6,19353.77,-0.2,91.27,92.18,91.72,91.7,-0.02,1.06,94.3,90.06,91.53,90.52
2017-08-25,91.88,92.48,91.8,91.89,222.47,45.94,11.28,21813.67,7401.5,27848.16,19452.61,0.4,91.24,92.2,91.73,91.73,0.0,1.04,94.28,90.12,91.77,90.89
2017-08-28,92.16,92.19,91.13,91.6,220.35,45.48,11.32,21808.4,7353.42,27863.29,19449.9,-0.3,91.37,92.21,91.72,91.71,-0.01,1.04,94.29,90.13,91.66,90.6
2017-08-29,90.45,91.31,90.31,91.1,219.96,45.35,11.7,21865.37,7337.4,27765.01,19362.55,-0.5,91.42,92.18,91.68,91.62,-0.06,1.05,94.28,90.08,91.29,90.1
2017-08-30,91.25,91.875,91.19,91.31,222.42,45.66,11.22,21892.43,7365.3,28094.61,19506.54,0.2,91.52,92.1,91.65,91.57,-0.08,1.04,94.18,90.02,91.3,90.31
2017-08-31,91.81,91.85,90.8,90.89,223.74,45.5,10.59,21948.1,7430.6,27970.3,19646.24,-0.5,91.43,91.99,91.59,91.47,-0.12,1.07,94.13,89.85,91.03,89.89
2017-09-01,91.25,92.36,90.95,91.7,225.88,46.19,10.13,21987.56,7438.5,27953.16,19691.47,0.9,91.43,91.96,91.6,91.5,-0.1,0.99,93.94,89.98,91.48,90.7
2017-09-05,91.02,91.105,89.0243,89.51,217.78,44.91,12.23,21753.31,7372.9,27741.35,19385.81,-2.4,91.14,91.76,91.45,91.2,-0.25,0.99,93.74,89.78,90.17,88.51
2017-09-06,90.0,90.5172,89.64,90.11,218.83,45.07,11.63,21807.64,7354.1,27613.76,19357.97,0.7,90.89,91.57,91.35,91.03,-0.32,0.92,93.41,89.73,90.13,89.11
2017-09-07,90.11,90.13,88.08,88.53,215.84,44.07,11.55,21784.78,7397.0,27522.92,19396.52,-1.8,90.45,91.33,91.14,90.64,-0.5,1.01,93.35,89.31,89.06,87.53
2017-09-08,88.31,89.42,88.24,88.42,217.21,44.01,12.12,21797.79,7377.6,27668.47,19274.82,-0.1,90.07,91.08,90.94,90.3,-0.64,1.16,93.4,88.76,88.63,87.42
2017-09-11,89.39,90.25,88.95,89.79,221.06,45.16,10.73,22057.37,7413.6,27955.13,19545.77,1.5,89.85,90.97,90.85,90.22,-0.63,1.19,93.35,88.59,89.4,88.79
2017-09-12,90.17,91.25,90.1,90.89,225.95,45.75,10.58,22118.86,7400.7,27972.24,19776.62,1.2,89.85,90.94,90.86,90.33,-0.53,1.13,93.2,88.68,90.39,89.89
2017-09-13,90.61,91.5,90.32,91.15,226.56,46.22,10.5,22158.18,7379.7,27894.08,19865.82,0.3,89.77,90.88,90.88,90.45,-0.43,1.04,92.96,88.8,90.9,90.15
2017-09-14,91.2,91.53,90.74,90.97,226.85,46.42,10.44,22203.48,7295.4,27777.2,19807.44,-0.2,89.98,90.8,90.88,90.53,-0.35,1.0,92.8,88.8,90.95,89.97
2017-09-15,91.08,91.71,90.76,91.62,225.22,46.6,10.17,22268.34,7215.5,27807.59,19909.5,0.7,90.2,90.77,90.94,90.7,-0.24,1.02,92.81,88.73,91.4,90.62
2017-09-18,91.93,93.135,91.85,92.92,227.53,47.32,10.15,22331.35,7253.3,28159.77,20201.91,1.4,90.82,90.88,91.09,91.04,-0.05,1.12,93.12,88.64,92.41,91.92
2017-09-19,92.71,94.36,92.52,93.94,228.91,47.67,10.18,22370.8,7275.3,28051.41,20299.38,1.1,91.61,91.03,91.3,91.49,0.19,1.31,93.65,88.41,93.43,92.94
2017-09-20,94.1,95.29,93.71,94.6,229.79,47.89,9.78,22412.59,7272.0,28127.8,20310.46,0.7,92.3,91.22,91.54,91.97,0.43,1.53,94.28,88.16,94.21,93.6
2017-09-21,94.46,95.37,94.19,95.03,231.29,48.26,9.67,22359.23,7263.9,28110.33,20347.48,0.5,92.89,91.39,91.8,92.44,0.64,1.75,94.89,87.89,94.76,94.03
2017-09-22,94.7,94.98,94.43,94.83,231.03,48.22,9.59,22349.59,7310.6,27880.53,20296.45,-0.2,93.42,91.54,92.02,92.81,0.79,1.92,95.38,87.7,94.81,93.83
2017-09-25,94.51,94.88,93.45,94.12,230.26,47.74,10.21,22296.09,7301.3,27500.34,20397.58,-0.7,93.87,91.66,92.18,93.01,0.83,2.0,95.66,87.66,94.35,93.12
2017-09-26,93.78,94.03,93.341,93.7,229.94,47.46,10.17,22284.32,7285.7,27513.01,20330.19,-0.4,94.16,91.75,92.29,93.11,0.82,2.05,95.85,87.65,93.92,92.7
2017-09-27,94.97,95.72,94.58,95.18,234.76,48.07,9.87,22340.71,7313.5,27642.43,20267.05,1.6,94.49,91.92,92.51,93.43,0.92,2.18,96.28,87.56,94.76,94.18
2017-09-28,95.59,95.88,94.91,95.38,235.47,48.15,9.55,22381.2,7322.8,27421.6,20363.11,0.2,94.69,92.12,92.72,93.73,1.01,2.3,96.72,87.52,95.17,94.38
2017-09-29,95.3,95.52,95.02,95.51,237.19,48.17,9.51,22405.09,7372.8,27554.3,20356.28,0.1,94.82,92.32,92.93,94.01,1.08,2.4,97.12,87.52,95.4,94.51
2017-10-02,95.77,96.88,95.46,96.84,240.65,48.92,9.45,22557.6,7438.8,28018.48,20400.78,1.4,95.08,92.61,93.22,94.44,1.22,2.59,97.79,87.43,96.36,95.84
2017-10-03,96.83,97.43,96.7739,97.35,241.62,49.28,9.51,22641.67,7468.1,28173.21,20614.07,0.5,95.44,92.88,93.52,94.89,1.37,2.68,98.24,87.52,97.02,96.35
2017-10-04,97.3,97.44,96.28,96.36,240.31,49.01,9.63,22661.64,7467.6,28379.18,20626.66,-1.0,95.76,93.2,93.73,95.12,1.39,2.68,98.56,87.84,96.58,95.36
2017-10-05,96.0,97.4,95.55,97.09,246.06,49.63,9.19,22775.39,7508.0,28418.61,20628.56,0.8,96.24,93.53,93.98,95.42,1.44,2.55,98.63,88.43,96.92,96.09
2017-10-06,97.55,97.64,96.47,96.92,246.02,49.76,9.65,22773.67,7522.9,28458.04,20690.71,-0.2,96.49,93.93,94.2,95.65,1.45,2.31,98.55,89.31,96.92,95.92
2017-10-09,96.96,97.07,96.14,96.41,242.8,49.38,10.33,22761.07,7507.9,28326.59,20790.31,-0.5,96.64,94.31,94.36,95.77,1.41,2.11,98.53,90.09,96.58,95.41
2017-10-10,96.455,97.18,96.24,97.13,242.6,49.49,10.08,22830.68,7538.3,28490.83,20823.51,0.7,96.87,94.66,94.57,95.98,1.41,2.0,98.66,90.66,96.95,96.13
2017-10-11,96.83,97.01,96.14,96.84,242.4,49.18,9.85,22872.89,7533.8,28389.57,20881.27,-0.3,96.87,94.95,94.74,96.11,1.37,1.84,98.63,91.27,96.88,95.84
2017-10-12,97.3,97.5,95.62,95.99,239.8,48.59,9.91,22841.01,7556.2,28459.03,20954.72,-0.9,96.68,95.18,94.83,96.09,1.26,1.57,98.32,92.04,96.29,94.99
2017-10-13,95.48,96.71,94.96,95.86,238.53,48.3,9.61,22871.72,7535.4,28476.43,21155.18,-0.1,96.61,95.41,94.91,96.06,1.15,1.29,97.99,92.83,96.0,94.86
2017-10-16,96.34,97.95,96.34,97.84,242.41,48.94,9.91,22956.96,7527.0,28692.8,21255.56,2.1,96.71,95.71,95.12,96.33,1.21,1.22,98.15,93.27,97.23,96.84
2017-10-17,98.07,98.179,97.32,97.62,236.09,49.12,10.31,22997.44,7516.2,28697.49,21336.12,-0.2,96.81,95.93,95.31,96.53,1.22,1.2,98.33,93.53,97.49,96.62
2017-10-18,98.15,98.55,97.63,97.99,242.03,50.15,10.07,23157.6,7542.9,28711.76,21363.05,0.4,97.04,96.12,95.51,96.75,1.24,1.22,98.56,93.68,97.82,96.99
2017-10-19,97.19,98.2,97.09,98.11,239.99,49.79,10.05,23163.04,7523.0,28159.09,21448.52,0.1,97.18,96.29,95.7,96.96,1.26,1.26,98.81,93.77,98.01,97.11
2017-10-20,99.28,99.89,98.7301,99.51,244.73,50.68,9.97,23328.63,7523.2,28487.24,21457.64,1.4,97.56,96.5,95.98,97.35,1.37,1.39,99.28,93.72,99.01,98.51
2017-10-23,99.51,99.99,99.24,99.34,242.13,50.61,11.07,23273.96,7524.5,28305.88,21696.65,-0.2,98.04,96.72,96.23,97.66,1.43,1.39,99.5,93.94,99.23,98.34
2017-10-24,99.88,101.19,99.76,100.92,244.84,51.07,11.16,23441.76,7526.5,28154.97,21805.17,1.6,98.76,97.04,96.58,98.16,1.58,1.47,99.98,94.1,100.36,99.92
2017-10-25,101.25,101.45,100.19,101.04,241.74,50.515,11.23,23329.46,7447.2,28302.89,21707.62,0.1,99.22,97.39,96.91,98.6,1.69,1.62,100.63,94.15,100.81,100.04
2017-10-26,101.35,102.4201,101.32,101.74,241.72,50.77,11.3,23400.86,7486.5,28202.38,21739.78,0.7,99.81,97.7,97.27,99.09,1.82,1.8,101.3,94.1,101.43,100.74
2017-10-27,101.43,102.2263,101.05,101.77,241.71,51.16,9.8,23434.19,7505.0,28438.85,22008.45,0.0,100.35,98.01,97.6,99.5,1.9,1.91,101.83,94.19,101.66,100.77
2017-10-30,101.13,101.93,100.87,101.41,240.89,50.46,10.5,23348.74,7487.8,28336.19,22011.67,-0.4,100.82,98.29,97.88,99.79,1.91,2.02,102.33,94.25,101.49,100.41
2017-10-31,101.37,101.7,100.57,100.61,242.48,50.0,10.18,23377.24,7493.1,28245.54,22011.61,-0.8,100.98,98.47,98.08,99.92,1.84,2.07,102.61,94.33,100.9,99.61
2017-11-01,101.1,101.7,100.73,100.92,244.26,49.63,10.2,23435.01,7488.0,28594.06,22420.08,0.3,101.2,98.64,98.29,100.07,1.78,2.07,102.78,94.5,100.91,99.92
2017-11-02,100.87,101.765,100.16,101.59,246.88,50.42,9.93,23516.26,7555.3,28518.64,22539.12,0.7,101.3,98.89,98.54,100.31,1.77,2.12,103.13,94.65,101.36,100.59
2017-11-03,101.1,101.525,100.73,101.41,244.4,50.02,9.14,23539.19,7560.4,28603.61,22539.12,-0.2,101.35,99.09,98.75,100.48,1.73,2.13,103.35,94.83,101.39,100.41
2017-11-06,101.34,101.6874,100.66,100.78,243.49,50.14,9.4,23548.42,7562.3,28596.8,22548.35,-0.6,101.21,99.28,98.9,100.52,1.62,2.05,103.38,95.18,100.98,99.78
2017-11-07,100.56,100.75,98.25,98.75,239.81,49.39,9.89,23557.23,7513.1,28994.34,22937.6,-2.0,100.78,99.39,98.89,100.25,1.36,1.98,103.35,95.43,99.49,97.75
2017-11-08,98.27,98.37,97.15,97.64,241.25,49.04,9.78,23563.36,7529.7,28907.6,22913.82,-1.1,100.24,99.41,98.8,99.85,1.05,1.94,103.29,95.53,98.26,96.64
2017-11-09,97.12,98.215,96.81,97.63,240.79,48.82,10.5,23461.94,7484.1,29136.57,22868.71,-0.0,99.82,99.45,98.71,99.51,0.8,1.81,103.07,95.83,97.84,96.63
2017-11-10,97.81,98.34,97.5,97.51,240.15,48.76,11.29,23422.21,7433.0,29120.92,22681.42,-0.1,99.33,99.52,98.62,99.2,0.58,1.66,102.84,96.2,97.62,96.51
2017-11-13,96.69,98.05,96.62,97.86,240.27,48.63,11.5,23439.7,7415.2,29182.18,22380.99,0.4,98.8,99.62,98.57,98.99,0.42,1.66,102.94,96.3,97.78,96.86
2017-11-14,97.34,97.78,96.85,97.27,237.24,48.38,11.59,23409.47,7414.4,29152.12,22380.01,-0.6,98.21,99.59,98.47,98.73,0.26,1.68,102.95,96.23,97.44,96.27
2017-11-15,96.39,98.74,95.95,98.19,237.61,48.1,13.13,23271.28,7372.6,28851.69,22028.32,0.9,97.84,99.62,98.45,98.65,0.2,1.67,102.96,96.28,97.94,97.19
2017-11-16,98.53,99.06,98.31,98.47,239.37,48.6,11.76,23458.36,7386.9,29018.76,22351.12,0.3,97.8,99.64,98.45,98.62,0.17,1.66,102.96,96.32,98.29,97.47
2017-11-17,97.82,98.41,97.57,98.14,238.02,48.7,11.43,23358.24,7380.7,29199.04,22396.8,-0.3,97.87,99.64,98.43,98.55,0.12,1.69,103.02,96.26,98.19,97.14
2017-11-20,98.45,99.145,97.76,99.01,238.13,49.11,10.65,23430.33,7389.5,29260.31,22261.76,0.9,98.06,99.62,98.47,98.62,0.15,1.7,103.02,96.22,98.74,98.01
2017-11-21,99.5,99.55,98.91,98.93,238.02,49.38,9.73,23590.83,7411.3,29818.07,22416.48,-0.1,98.27,99.6,98.5,98.66,0.16,1.68,102.96,96.24,98.87,97.93
2017-11-22,99.03,99.5239,98.59,98.64,236.43,49.09,9.88,23526.18,7419.0,30003.49,22523.15,-0.3,98.38,99.49,98.51,98.66,0.15,1.65,102.79,96.19,98.72,97.64
2017-11-24,98.83,98.9,98.26,98.32,235.95,49.06,9.67,23557.99,7409.6,29866.32,22550.85,-0.3,98.53,99.36,98.5,98.61,0.11,1.57,102.5,96.22,98.45,97.32
2017-11-27,98.31,99.13,97.93,97.93,235.11,49.0,9.87,23580.78,7383.9,29686.19,22495.99,-0.4,98.49,99.18,98.46,98.5,0.04,1.48,102.14,96.22,98.1,96.93
2017-11-28,98.21,101.7,97.97,101.36,239.41,50.4,10.03,23836.71,7460.7,29680.85,22486.24,3.5,98.9,99.16,98.67,98.94,0.27,1.47,102.1,96.22,100.27,100.36
2017-11-29,102.41,104.22,101.96,103.73,241.36,51.32,10.7,23940.68,7393.6,29623.83,22597.2,2.3,99.7,99.27,99.05,99.68,0.63,1.78,102.83,95.71,102.58,102.73
2017-11-30,104.74,106.66,104.04,104.52,247.64,51.61,11.28,24272.35,7326.7,29177.35,22724.96,0.8,100.49,99.46,99.45,100.42,0.97,2.11,103.68,95.24,103.87,103.52
2017-12-01,104.9,105.316,102.2,104.79,248.95,51.95,11.43,24231.59,7300.5,29074.24,22819.03,0.3,101.33,99.64,99.85,101.1,1.25,2.39,104.42,94.86,104.48,103.79
2017-12-04,107.73,108.4,106.77,106.95,250.65,52.68,11.68,24290.05,7339.0,29138.28,22707.16,2.1,102.51,99.9,100.37,102.0,1.63,2.89,105.68,94.12,106.13,105.95
2017-12-05,107.17,107.41,104.12,105.72,248.33,52.01,11.33,24180.64,7327.5,28842.8,22622.38,-1.2,103.57,100.1,100.77,102.57,1.8,3.17,106.44,93.76,105.86,104.72
2017-12-06,105.41,105.76,104.525,104.93,245.95,51.69,11.02,24140.91,7348.0,28224.8,22177.04,-0.7,104.57,100.3,101.08,102.93,1.85,3.33,106.96,93.64,105.24,103.93
2017-12-07,103.95,105.185,103.73,104.62,248.56,52.35,10.16,24211.48,7320.8,28303.19,22498.03,-0.3,105.04,100.58,101.34,103.19,1.85,3.4,107.38,93.78,104.83,103.62
2017-12-08,105.08,105.94,104.34,105.93,250.35,52.89,9.58,24329.16,7394.0,28639.85,22811.08,1.3,105.35,100.97,101.68,103.61,1.93,3.5,107.97,93.97,105.56,104.93
2017-12-11,105.72,106.06,105.31,105.62,250.13,52.77,9.34,24386.03,7453.5,28965.29,22938.73,-0.3,105.51,101.35,101.97,103.92,1.95,3.53,108.41,94.29,105.6,104.62
2017-12-12,105.92,107.37,105.54,106.85,257.68,53.85,9.92,24504.8,7500.4,28793.88,22866.17,1.2,105.8,101.8,102.33,104.37,2.04,3.61,109.02,94.58,106.43,105.85
2017-12-13,106.7,107.11,105.48,105.51,255.56,53.18,10.18,24585.43,7496.5,29222.1,22758.07,-1.3,105.6,102.16,102.57,104.55,1.98,3.51,109.18,95.14,105.82,104.51
2017-12-14,106.015,106.45,104.64,104.66,255.48,52.64,10.49,24508.66,7448.1,29166.38,22694.45,-0.8,105.45,102.52,102.72,104.56,1.84,3.4,109.32,95.72,105.05,103.66
2017-12-15,105.72,106.52,105.2,106.14,257.17,53.1,9.42,24651.74,7490.6,28848.11,22553.22,1.4,105.62,102.89,102.98,104.81,1.83,3.32,109.53,96.25,105.78,105.14
2017-12-18,107.31,107.63,106.48,106.96,260.02,53.24,9.53,24792.2,7537.0,29050.41,22901.77,0.8,105.95,103.3,103.27,105.14,1.87,3.21,109.72,96.88,106.57,105.96
2017-12-19,107.29,107.49,106.44,106.51,256.48,52.93,10.03,24754.75,7544.1,29253.66,22868.0,-0.4,106.04,103.7,103.51,105.35,1.84,3.09,109.88,97.52,106.53,105.51
2017-12-20,107.61,107.7305,106.09,106.14,255.18,52.51,9.72,24726.65,7525.2,29234.09,22891.72,-0.3,106.11,104.04,103.71,105.47,1.76,2.89,109.82,98.26,106.27,105.14
2017-12-21,106.63,108.07,106.56,107.83,261.01,52.88,9.62,24782.29,7604.0,29367.06,22866.1,1.6,106.25,104.46,104.01,105.83,1.82,2.66,109.78,99.14,107.31,106.83
2017-12-22,108.13,108.46,106.805,107.45,258.97,52.72,9.9,24754.06,7592.7,29578.01,22902.76,-0.4,106.53,104.88,104.27,106.08,1.81,2.25,109.38,100.38,107.4,106.45
2017-12-26,107.2,107.99,106.4,107.02,257.72,52.47,10.25,24746.21,7615.1,29593.73,22892.69,-0.4,106.86,105.29,104.47,106.23,1.76,1.5,108.29,102.29,107.15,106.02
2017-12-27,106.67,107.29,106.67,107.22,255.95,52.57,10.47,24774.3,7620.7,29597.66,22911.21,0.2,107.02,105.74,104.67,106.38,1.71,1.14,108.02,103.46,107.2,106.22
2017-12-28,107.4,107.84,107.1601,107.79,256.5,52.65,10.18,24837.51,7622.9,29863.71,22783.98,0.5,107.14,106.04,104.91,106.6,1.69,1.09,108.22,103.86,107.59,106.79
2017-12-29,108.09,108.28,106.94,106.94,254.76,52.47,11.04,24719.22,7687.8,29919.15,22764.94,-0.8,107.2,106.2,105.06,106.65,1.59,1.03,108.26,104.14,107.16,105.94
2018-01-02,107.63,108.02,106.8056,107.95,255.67,52.19,9.77,24824.01,7648.1,30515.31,23259.2,0.9,107.46,106.36,105.27,106.85,1.58,1.03,108.42,104.3,107.69,106.95
2018-01-03,107.86,108.49,107.48,108.06,253.29,52.33,9.15,24922.68,7671.1,30560.95,23382.76,0.1,107.49,106.51,105.48,107.04,1.56,1.09,108.69,104.33,107.94,107.06
2018-01-04,108.36,110.03,108.2,109.04,256.83,53.13,9.22,25075.13,7695.9,30736.48,23506.33,0.9,107.72,106.61,105.74,107.34,1.6,1.21,109.03,104.19,108.67,108.04
2018-01-05,109.26,109.55,107.775,108.34,255.52,53.11,9.22,25295.87,7724.2,30814.64,23714.53,-0.6,107.91,106.74,105.93,107.5,1.57,1.19,109.12,104.36,108.45,107.34
2018-01-08,108.15,108.68,107.7,108.5,251.81,52.89,9.52,25283.0,7696.5,30899.53,23816.12,0.1,108.09,106.91,106.12,107.65,1.53,1.13,109.17,104.65,108.48,107.5
2018-01-09,108.72,109.63,108.49,109.05,253.94,53.3,10.08,25385.8,7731.0,31011.41,23849.99,0.5,108.27,107.12,106.34,107.87,1.53,1.19,109.5,104.74,108.86,108.05
2018-01-10,109.47,110.7,109.39,110.25,254.33,53.93,9.82,25369.13,7748.5,31073.72,23788.2,1.1,108.74,107.33,106.63,108.23,1.6,1.31,109.95,104.71,109.79,109.25
2018-01-11,110.67,110.929,110.051,110.84,255.13,54.2,9.88,25574.73,7762.9,31120.39,23710.43,0.5,109.15,107.57,106.94,108.63,1.69,1.51,110.59,104.55,110.49,109.84
2018-01-12,111.65,112.85,110.84,112.67,257.03,55.12,10.16,25803.19,7778.6,31412.54,23653.82,1.7,109.81,107.85,107.37,109.26,1.89,1.81,111.47,104.23,111.94,111.67
2018-01-16,111.51,113.43,111.07,112.27,258.46,54.6,11.66,25792.86,7755.9,31904.75,23951.81,-0.4,110.27,108.17,107.73,109.72,1.99,1.87,111.91,104.43,112.16,111.27
2018-01-17,111.89,113.2958,111.31,112.99,253.65,55.35,11.91,26115.65,7725.4,31983.41,23868.34,0.6,110.94,108.57,108.12,110.22,2.1,2.06,112.69,104.45,112.71,111.99
2018-01-18,112.76,113.7226,112.27,113.26,250.97,55.84,12.22,26017.81,7701.0,32121.94,23763.37,0.2,111.62,108.91,108.5,110.69,2.19,2.26,113.43,104.39,113.08,112.26
2018-01-19,113.94,114.34,112.804,113.01,256.12,57.46,11.27,26071.72,7730.8,32254.89,23808.06,-0.2,112.18,109.2,108.83,111.05,2.22,2.35,113.9,104.5,113.03,112.01
2018-01-22,112.66,114.39,112.5,114.33,261.52,57.36,11.03,26214.6,7715.4,32393.41,23816.33,1.2,112.77,109.57,109.24,111.55,2.31,2.47,114.51,104.63,113.9,113.33
2018-01-23,113.67,114.64,113.35,114.21,260.09,56.91,11.1,26210.81,7731.8,32930.7,24124.15,-0.1,113.25,109.95,109.61,111.96,2.35,2.62,115.19,104.71,114.11,113.21
2018-01-24,114.86,116.0,114.66,115.67,265.68,57.24,11.47,26252.12,7643.4,32958.69,23940.78,1.3,113.68,110.33,110.06,112.53,2.47,2.82,115.97,104.69,115.15,114.67
2018-01-25,116.04,116.17,115.075,115.7,269.03,56.81,11.58,26392.79,7615.8,32654.45,23669.49,0.0,114.17,110.72,110.48,113.02,2.54,2.93,116.58,104.86,115.52,114.7
2018-01-26,115.7,116.32,114.96,116.32,268.14,57.6,11.08,26616.71,7665.5,33154.12,23631.88,0.5,114.64,111.16,110.91,113.53,2.62,3.03,117.22,105.1,116.05,115.32
2018-01-29,116.02,117.3529,116.02,116.2,272.48,57.45,13.84,26439.48,7671.5,32966.89,23629.34,-0.1,115.06,111.59,111.3,113.94,2.64,3.09,117.77,105.41,116.15,115.2
2018-01-30,115.53,116.6,114.98,115.11,268.94,56.6,14.79,26076.89,7588.0,32607.29,23291.97,-0.9,115.36,111.94,111.58,114.12,2.54,2.96,117.86,106.02,115.46,114.11
2018-01-31,115.65,116.66,115.16,115.67,267.89,56.55,13.54,26149.39,7533.6,32887.27,23098.29,0.5,115.55,112.35,111.89,114.36,2.47,2.88,118.11,106.59,115.6,114.67
2018-02-01,115.77,116.985,115.48,116.87,272.23,57.45,13.47,26186.71,7490.4,32642.09,23486.11,1.0,115.93,112.78,112.25,114.74,2.49,2.83,118.44,107.12,116.45,115.87
2018-02-02,116.49,116.92,114.09,114.28,260.04,55.48,17.31,25520.96,7443.4,32601.78,23274.53,-2.2,115.74,113.08,112.4,114.67,2.27,2.68,118.44,107.72,115.0,113.28
2018-02-05,113.0,114.59,103.98,108.8,249.11,52.55,37.32,24345.75,7335.0,32245.22,22682.08,-4.8,114.75,113.06,112.14,113.77,1.63,2.63,118.32,107.8,110.87,107.8
2018-02-06,106.85,112.48,106.61,112.11,258.7,54.33,29.98,24912.77,7141.4,30595.42,21610.24,3.0,114.15,113.24,112.14,113.51,1.37,2.4,118.04,108.44,111.7,111.11
